discipline,primary_reason,learner_type,expected_hours_week,LoE_DI,age_DI,nevents,explored,grade_reqs,nforum_posts,course_length,ndays_act,completed_%,grade
8.0,0.0,0.0,0.0,0.0,0.0,1246.0,0,1,1.0,63,33.0,,0.986
7.0,0.0,0.0,0.0,0.0,0.0,1054.0,1,1,0.0,125,0.0,,0.69
4.0,2.0,4.0,3.0,3.0,2.0,0.0,0,0,1.0,46,0.0,0.0,0.4
9.0,6.0,1.0,4.0,5.0,2.0,0.0,0,0,0.0,81,0.0,0.0,1.0
8.0,0.0,0.0,0.0,0.0,0.0,1018.0,0,1,0.0,63,14.0,,0.957
2.0,3.0,1.0,3.0,2.0,2.0,33.0,0,1,1.0,33,2.0,0.0,0.104
8.0,6.0,4.0,3.0,3.0,1.0,0.0,0,0,4.0,70,0.0,0.0,0.784
2.0,4.0,3.0,4.0,3.0,2.0,202.0,0,1,21.0,55,8.0,0.0,0.903
8.0,0.0,0.0,0.0,0.0,0.0,102.0,0,0,0.0,50,6.0,,0.103
7.0,0.0,0.0,0.0,0.0,0.0,40.0,0,0,0.0,317,4.0,,0.153
10.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,35,5.0,,0.593
4.0,6.0,1.0,1.0,3.0,2.0,0.0,0,0,3.0,168,0.0,0.146,0.044
8.0,0.0,0.0,0.0,0.0,0.0,1919.0,0,1,1.0,63,9.0,,0.886
4.0,8.0,6.0,3.0,3.0,3.0,0.0,0,0,1.0,58,0.0,0.0,1.0
8.0,0.0,0.0,0.0,0.0,0.0,267.0,0,0,0.0,70,6.0,0.323,0.98
8.0,0.0,0.0,0.0,0.0,0.0,11.0,0,1,1.0,63,16.0,,0.4
5.0,0.0,0.0,0.0,0.0,0.0,934.0,1,1,7.0,47,0.0,,0.5
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,55,2.0,,0.076
6.0,6.0,3.0,4.0,3.0,3.0,150.0,0,1,0.0,27,6.0,0.0,0.933
5.0,6.0,1.0,2.0,3.0,1.0,0.0,0,0,0.0,20,0.0,0.0,0.5
9.0,0.0,0.0,0.0,0.0,0.0,69.0,0,1,0.0,48,4.0,,0.071
2.0,3.0,4.0,3.0,2.0,1.0,0.0,0,0,7.0,53,0.0,0.0,0.504
8.0,0.0,0.0,0.0,0.0,0.0,974.0,0,0,0.0,63,12.0,,0.407
10.0,6.0,4.0,2.0,2.0,3.0,0.0,0,0,9.0,43,0.0,0.0,1.0
2.0,6.0,4.0,5.0,3.0,2.0,0.0,0,0,2.0,42,0.0,0.0,0.176
2.0,2.0,1.0,3.0,8.0,1.0,0.0,0,0,0.0,67,0.0,0.0,0.219
4.0,3.0,6.0,3.0,3.0,2.0,0.0,0,0,5.0,49,0.0,0.0,0.231
4.0,8.0,1.0,2.0,3.0,2.0,52.0,0,0,1.0,39,1.0,0.083,0.065
5.0,0.0,0.0,0.0,0.0,0.0,200.0,1,1,1.0,122,1.0,,0.003
2.0,6.0,1.0,3.0,2.0,2.0,0.0,0,0,0.0,140,0.0,0.0,0.169
8.0,0.0,0.0,0.0,0.0,0.0,833.0,0,0,0.0,50,11.0,,0.077
9.0,0.0,0.0,0.0,0.0,0.0,308.0,0,1,0.0,48,31.0,,0.892
5.0,6.0,1.0,3.0,7.0,1.0,0.0,0,0,0.0,20,0.0,0.0,0.225
2.0,6.0,1.0,2.0,5.0,2.0,0.0,0,0,0.0,63,0.0,0.0,0.463
4.0,9.0,1.0,3.0,3.0,1.0,0.0,0,0,1.0,49,0.0,0.019,0.038
2.0,0.0,0.0,0.0,0.0,0.0,794.0,1,1,8.0,35,7.0,,0.932
6.0,3.0,3.0,4.0,3.0,1.0,1.0,0,0,0.0,27,1.0,0.0,0.244
7.0,0.0,0.0,0.0,0.0,0.0,98.0,0,1,0.0,60,6.0,0.0,0.027
5.0,0.0,0.0,0.0,0.0,0.0,318.0,1,1,2.0,21,8.0,,0.225
5.0,0.0,0.0,0.0,0.0,0.0,51.0,1,1,0.0,146,1.0,0.95,0.092
9.0,6.0,4.0,3.0,1.0,2.0,0.0,0,0,1.0,54,0.0,0.0,0.923
5.0,0.0,0.0,0.0,0.0,0.0,270.0,1,1,0.0,91,2.0,,0.06
4.0,0.0,0.0,0.0,0.0,0.0,44.0,0,0,2.0,39,4.0,,0.065
8.0,6.0,1.0,3.0,8.0,3.0,0.0,0,0,2.0,71,0.0,0.0,0.1
8.0,0.0,0.0,0.0,0.0,0.0,1171.0,0,0,0.0,50,27.0,,0.513
8.0,6.0,4.0,4.0,3.0,3.0,0.0,0,0,6.0,70,0.0,0.0,0.392
4.0,0.0,0.0,0.0,0.0,0.0,805.0,1,1,20.0,53,5.0,,1.0
1.0,6.0,4.0,2.0,5.0,3.0,108.0,0,0,1.0,35,6.0,0.0,0.976
2.0,3.0,1.0,3.0,2.0,1.0,0.0,0,0,0.0,67,0.0,0.0,0.172
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,32,2.0,,0.177
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,42,0.0,,0.1
5.0,6.0,4.0,3.0,3.0,1.0,0.0,0,0,0.0,20,0.0,0.0,0.15
5.0,0.0,0.0,0.0,0.0,0.0,38.0,1,1,0.0,146,5.0,0.0,0.212
4.0,6.0,4.0,4.0,3.0,2.0,0.0,0,0,0.0,42,0.0,0.0,1.0
4.0,6.0,4.0,3.0,3.0,1.0,0.0,0,0,9.0,42,0.0,0.0,0.421
2.0,6.0,1.0,2.0,2.0,2.0,5.0,0,0,0.0,67,1.0,0.0,0.95
5.0,0.0,0.0,0.0,0.0,0.0,14.0,1,1,0.0,91,1.0,,0.073
2.0,6.0,6.0,2.0,2.0,1.0,0.0,0,0,1.0,140,0.0,0.0,0.198
8.0,6.0,2.0,2.0,8.0,2.0,128.0,0,0,6.0,55,7.0,0.0,0.929
8.0,0.0,0.0,0.0,0.0,0.0,1399.0,0,1,2.0,63,15.0,,0.936
5.0,0.0,0.0,0.0,0.0,0.0,75.0,1,1,0.0,146,6.0,,0.003
4.0,6.0,4.0,2.0,3.0,1.0,92.0,0,0,0.0,39,4.0,0.0,0.065
2.0,5.0,2.0,3.0,2.0,2.0,189.0,0,1,5.0,55,7.0,0.083,0.969
7.0,6.0,4.0,3.0,3.0,2.0,0.0,0,0,31.0,69,0.0,0.0,0.93
4.0,6.0,0.0,3.0,2.0,1.0,0.0,0,0,13.0,42,0.0,0.0,0.923
5.0,0.0,0.0,0.0,0.0,0.0,58.0,1,1,0.0,146,3.0,0.29,0.044
5.0,0.0,0.0,0.0,0.0,0.0,3.0,0,1,0.0,21,4.0,,0.225
8.0,0.0,0.0,0.0,0.0,0.0,17.0,0,0,2.0,70,1.0,,0.157
4.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,0.0,240,2.0,,1.0
7.0,5.0,4.0,2.0,3.0,2.0,14.0,0,0,0.0,49,7.0,0.0,0.237
1.0,6.0,4.0,2.0,5.0,1.0,0.0,0,0,0.0,36,0.0,0.021,0.171
2.0,5.0,1.0,2.0,8.0,2.0,0.0,0,0,0.0,196,0.0,0.0,0.052
3.0,0.0,0.0,0.0,0.0,0.0,218.0,0,0,0.0,62,18.0,0.0,0.397
4.0,0.0,0.0,0.0,0.0,0.0,776.0,0,1,0.0,42,2.0,,0.117
7.0,0.0,0.0,0.0,0.0,0.0,248.0,0,1,8.0,60,11.0,0.0,0.89
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,124,0.0,,0.564
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,66,3.0,,0.878
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20.0,28,0.0,,0.488
2.0,6.0,1.0,2.0,3.0,0.0,0.0,0,0,2.0,89,0.0,,0.08
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0,43,7.0,,0.719
9.0,0.0,0.0,0.0,0.0,0.0,1674.0,0,1,2.0,48,4.0,,0.267
9.0,0.0,0.0,0.0,0.0,0.0,533.0,0,1,1.0,48,22.0,,0.897
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,42,0.0,,0.613
5.0,0.0,0.0,0.0,0.0,0.0,362.0,1,1,0.0,146,9.0,,0.329
7.0,8.0,1.0,2.0,3.0,1.0,0.0,0,0,0.0,56,0.0,0.0,0.044
7.0,0.0,0.0,0.0,0.0,0.0,42.0,0,0,0.0,365,2.0,,0.1
2.0,6.0,4.0,2.0,1.0,1.0,0.0,0,0,3.0,84,0.0,0.0,0.6
2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,363,6.0,,0.842
2.0,6.0,1.0,1.0,2.0,1.0,0.0,0,0,0.0,67,0.0,0.0,0.219
2.0,0.0,0.0,0.0,0.0,0.0,3846.0,1,1,15.0,35,11.0,,0.988
2.0,8.0,6.0,3.0,3.0,3.0,24.0,0,1,0.0,33,2.0,0.0,0.036
4.0,0.0,0.0,0.0,0.0,0.0,494.0,1,1,1.0,53,4.0,,1.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,55,3.0,,0.333
4.0,0.0,0.0,0.0,0.0,0.0,1287.0,0,1,46.0,85,9.0,,0.562
4.0,0.0,0.0,0.0,0.0,0.0,2.0,1,1,0.0,55,2.0,,0.167
8.0,6.0,4.0,4.0,7.0,2.0,5.0,0,0,0.0,70,1.0,0.0,1.0
8.0,0.0,0.0,0.0,0.0,0.0,73.0,0,0,0.0,50,8.0,,0.103
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4.0,41,2.0,,1.0
8.0,0.0,0.0,0.0,0.0,0.0,195.0,0,0,6.0,55,10.0,,0.857
9.0,0.0,0.0,0.0,0.0,0.0,1195.0,0,1,3.0,48,14.0,,0.267
9.0,0.0,0.0,0.0,0.0,0.0,226.0,0,1,0.0,48,1.0,,0.267
4.0,0.0,0.0,0.0,0.0,0.0,944.0,0,1,0.0,42,6.0,,0.467
8.0,6.0,1.0,2.0,3.0,2.0,2.0,0,0,0.0,42,1.0,0.0,0.06
2.0,6.0,1.0,2.0,8.0,2.0,32.0,0,0,0.0,56,1.0,0.0,0.948
8.0,6.0,1.0,2.0,8.0,2.0,0.0,0,0,2.0,70,0.0,0.0,0.098
8.0,0.0,0.0,0.0,0.0,0.0,3077.0,0,1,2.0,63,33.0,,1.0
2.0,3.0,4.0,3.0,3.0,2.0,706.0,0,1,0.0,33,1.0,0.0,0.326
8.0,6.0,6.0,2.0,2.0,1.0,0.0,0,0,4.0,70,0.0,0.0,0.059
2.0,6.0,2.0,2.0,3.0,1.0,216.0,0,1,3.0,63,19.0,0.0,0.333
7.0,3.0,4.0,4.0,3.0,2.0,51.0,0,0,0.0,60,3.0,0.0,0.027
4.0,8.0,4.0,3.0,2.0,2.0,0.0,0,0,0.0,58,0.0,0.0,1.0
2.0,6.0,4.0,3.0,2.0,1.0,0.0,0,0,1.0,109,0.0,0.04,0.715
5.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,122,1.0,0.077,0.073
2.0,0.0,0.0,0.0,0.0,0.0,230.0,0,1,0.0,392,0.0,,0.16
8.0,6.0,2.0,2.0,3.0,2.0,317.0,0,1,0.0,28,13.0,0.0,1.0
8.0,6.0,4.0,2.0,1.0,2.0,0.0,0,0,2.0,70,0.0,0.0,0.098
7.0,0.0,0.0,0.0,0.0,0.0,243.0,0,1,0.0,76,10.0,,0.6
8.0,0.0,0.0,0.0,0.0,0.0,1101.0,0,1,0.0,63,20.0,,0.986
5.0,0.0,0.0,0.0,0.0,0.0,12474.0,0,1,0.0,47,19.0,,0.5
8.0,6.0,1.0,4.0,7.0,2.0,0.0,0,0,5.0,70,0.0,0.0,0.333
7.0,3.0,1.0,3.0,2.0,1.0,499.0,0,1,3.0,60,9.0,0.0,0.395
7.0,0.0,0.0,0.0,0.0,0.0,9.0,0,1,0.0,55,5.0,,0.148
2.0,0.0,0.0,0.0,0.0,0.0,5.0,0,1,3.0,363,10.0,,0.955
2.0,0.0,0.0,0.0,0.0,0.0,179.0,0,0,0.0,63,6.0,,0.269
5.0,4.0,2.0,4.0,6.0,1.0,0.0,0,0,0.0,146,0.0,0.0,0.073
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,89,0.0,0.018,0.01
8.0,6.0,4.0,3.0,3.0,2.0,6.0,0,0,0.0,70,1.0,0.0,0.51
5.0,0.0,0.0,0.0,0.0,0.0,40.0,1,1,0.0,146,1.0,0.0,0.047
5.0,0.0,0.0,0.0,0.0,0.0,2130.0,0,1,5.0,47,5.0,,0.571
2.0,0.0,0.0,0.0,0.0,0.0,102.0,1,1,0.0,363,3.0,,0.306
4.0,6.0,4.0,3.0,3.0,2.0,0.0,0,0,1.0,58,0.0,0.0,0.5
2.0,0.0,0.0,0.0,0.0,0.0,39.0,0,1,1.0,33,3.0,1.0,0.188
2.0,6.0,4.0,4.0,7.0,2.0,0.0,0,0,2.0,63,0.0,0.0,0.35
9.0,0.0,0.0,0.0,0.0,0.0,289.0,0,1,3.0,48,8.0,,0.619
5.0,6.0,4.0,3.0,2.0,1.0,0.0,0,0,2.0,20,0.0,0.0,0.725
3.0,6.0,4.0,2.0,2.0,3.0,136.0,0,0,6.0,62,6.0,0.0,1.0
7.0,6.0,1.0,4.0,3.0,2.0,0.0,0,0,3.0,69,0.0,0.0,0.176
7.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,66,3.0,,0.259
8.0,0.0,0.0,0.0,0.0,0.0,2171.0,0,1,18.0,63,33.0,,1.0
2.0,0.0,0.0,0.0,0.0,0.0,54.0,0,1,1.0,33,1.0,0.0,0.062
4.0,0.0,0.0,0.0,0.0,0.0,1857.0,0,1,3.0,53,13.0,,0.5
2.0,1.0,6.0,2.0,2.0,1.0,100.0,0,1,0.0,55,2.0,0.021,0.926
8.0,6.0,4.0,3.0,7.0,2.0,0.0,0,0,7.0,70,0.0,0.0,0.98
8.0,6.0,4.0,4.0,7.0,3.0,0.0,0,0,0.0,71,0.0,0.077,0.1
4.0,0.0,0.0,0.0,0.0,0.0,12717.0,0,1,0.0,49,22.0,,0.923
8.0,0.0,0.0,0.0,0.0,0.0,1949.0,0,1,0.0,63,14.0,,0.679
4.0,1.0,4.0,3.0,3.0,3.0,40.0,0,1,1.0,35,1.0,0.0,0.1
2.0,6.0,4.0,3.0,2.0,2.0,0.0,0,0,2.0,56,1.0,0.0,1.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5.0,70,0.0,,0.353
7.0,3.0,2.0,2.0,8.0,1.0,0.0,0,0,10.0,317,0.0,0.0,0.97
4.0,8.0,1.0,2.0,3.0,1.0,68.0,0,0,8.0,58,1.0,0.0,1.0
8.0,6.0,4.0,2.0,7.0,2.0,0.0,0,0,0.0,70,0.0,0.0,0.02
8.0,0.0,0.0,0.0,0.0,0.0,71.0,0,0,0.0,50,10.0,,0.179
9.0,6.0,4.0,3.0,3.0,3.0,0.0,0,0,1.0,81,0.0,0.077,0.831
2.0,3.0,4.0,4.0,3.0,1.0,0.0,0,0,0.0,196,0.0,0.0,0.239
6.0,6.0,2.0,3.0,3.0,1.0,190.0,0,0,18.0,27,15.0,0.0,0.933
4.0,0.0,0.0,0.0,0.0,0.0,7019.0,0,1,34.0,85,24.0,,0.525
9.0,6.0,1.0,2.0,3.0,2.0,0.0,0,0,1.0,81,0.0,0.0,0.4
5.0,0.0,0.0,0.0,0.0,0.0,5686.0,1,1,8.0,47,3.0,,0.571
4.0,0.0,0.0,0.0,0.0,0.0,166.0,0,1,5.0,35,7.0,,0.7
5.0,6.0,0.0,4.0,8.0,3.0,0.0,0,0,5.0,97,0.0,0.0,0.953
2.0,6.0,4.0,5.0,1.0,2.0,1.0,0,0,3.0,63,1.0,0.0,0.369
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,20,0.0,,0.425
9.0,6.0,4.0,4.0,4.0,2.0,0.0,0,0,1.0,81,0.0,0.0,0.77
3.0,0.0,0.0,0.0,0.0,0.0,2.0,0,1,0.0,55,6.0,,0.948
8.0,6.0,1.0,4.0,7.0,2.0,0.0,0,0,0.0,70,0.0,0.0,0.961
8.0,0.0,0.0,0.0,0.0,0.0,1180.0,0,1,0.0,63,14.0,,0.957
8.0,0.0,0.0,0.0,0.0,0.0,106.0,0,0,0.0,50,7.0,,0.179
4.0,6.0,2.0,2.0,5.0,2.0,0.0,0,0,1.0,49,0.0,0.0,0.038
4.0,0.0,0.0,0.0,0.0,0.0,567.0,0,1,22.0,53,5.0,,1.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,91,0.0,,0.947
9.0,0.0,0.0,0.0,0.0,0.0,747.0,0,1,2.0,48,12.0,,0.377
4.0,6.0,3.0,5.0,3.0,2.0,727.0,0,0,5.0,63,42.0,0.0,0.995
4.0,6.0,4.0,2.0,3.0,2.0,0.0,0,0,0.0,58,0.0,0.0,0.5
2.0,0.0,0.0,3.0,3.0,2.0,0.0,0,0,0.0,27,0.0,0.0,0.925
4.0,2.0,1.0,3.0,3.0,1.0,0.0,0,0,0.0,35,0.0,0.0,0.75
5.0,2.0,4.0,3.0,6.0,1.0,0.0,0,0,1.0,124,0.0,0.0,0.151
2.0,3.0,1.0,4.0,2.0,1.0,161.0,0,0,0.0,61,1.0,0.0,0.97
7.0,0.0,0.0,0.0,0.0,0.0,3799.0,1,1,0.0,365,3.0,,1.0
2.0,9.0,6.0,2.0,1.0,2.0,0.0,0,0,17.0,67,0.0,0.053,0.898
4.0,0.0,0.0,0.0,0.0,0.0,3471.0,1,1,1.0,53,12.0,,1.0
8.0,0.0,0.0,0.0,0.0,0.0,3737.0,0,1,15.0,63,25.0,,0.886
8.0,0.0,0.0,0.0,0.0,0.0,925.0,0,1,0.0,63,22.0,,0.971
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,41,1.0,,0.208
8.0,0.0,0.0,0.0,0.0,0.0,351.0,0,0,0.0,50,19.0,,0.462
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,48,0.0,,0.102
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,63,17.0,,0.171
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,35,1.0,,0.089
3.0,2.0,4.0,2.0,3.0,3.0,115.0,0,0,0.0,62,5.0,0.0,0.633
2.0,6.0,1.0,4.0,7.0,0.0,0.0,0,0,30.0,89,0.0,,0.902
8.0,0.0,0.0,0.0,0.0,0.0,1106.0,0,1,0.0,63,12.0,,0.943
4.0,3.0,4.0,3.0,3.0,3.0,0.0,0,0,1.0,58,0.0,0.0,1.0
3.0,0.0,0.0,0.0,0.0,0.0,3.0,0,1,0.0,55,4.0,,0.062
8.0,6.0,3.0,4.0,2.0,1.0,542.0,0,0,24.0,55,16.0,0.0,1.0
2.0,5.0,3.0,4.0,2.0,2.0,584.0,0,1,4.0,63,25.0,0.0,0.931
2.0,6.0,4.0,2.0,2.0,2.0,0.0,0,0,10.0,67,0.0,0.0,0.964
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6.0,55,0.0,,0.175
5.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0.0,21,0.0,,0.225
8.0,0.0,0.0,0.0,0.0,0.0,236.0,0,0,0.0,50,23.0,,0.769
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,63,8.0,,0.136
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,35,0.0,,0.2
8.0,0.0,0.0,0.0,0.0,0.0,5078.0,0,1,8.0,61,18.0,,0.847
2.0,6.0,1.0,3.0,2.0,1.0,0.0,0,0,1.0,63,0.0,0.0,0.056
8.0,0.0,0.0,0.0,0.0,0.0,6467.0,0,1,0.0,63,8.0,,0.979
9.0,0.0,0.0,0.0,0.0,0.0,290.0,0,1,0.0,48,12.0,,0.267
8.0,0.0,0.0,0.0,0.0,0.0,258.0,0,1,0.0,28,14.0,,1.0
2.0,0.0,0.0,0.0,0.0,0.0,414.0,1,1,0.0,363,8.0,,0.338
10.0,3.0,0.0,3.0,3.0,2.0,0.0,0,0,0.0,35,0.0,0.0,0.272
8.0,6.0,4.0,3.0,2.0,3.0,6.0,0,0,13.0,70,4.0,0.0,0.922
5.0,6.0,1.0,3.0,2.0,0.0,0.0,0,0,0.0,20,0.0,,0.9
8.0,0.0,0.0,0.0,0.0,0.0,3034.0,0,1,0.0,63,17.0,,0.921
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,27,0.0,,0.175
2.0,5.0,2.0,4.0,2.0,1.0,129.0,0,1,5.0,55,5.0,0.0,0.691
2.0,0.0,0.0,0.0,0.0,0.0,21.0,0,0,0.0,61,1.0,0.0,0.111
10.0,0.0,0.0,0.0,0.0,0.0,486.0,0,1,1.0,35,6.0,,0.3
5.0,0.0,0.0,0.0,0.0,0.0,661.0,1,1,12.0,47,0.0,0.013,0.5
3.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,2.0,55,2.0,,0.219
8.0,6.0,1.0,3.0,3.0,3.0,0.0,0,0,0.0,71,0.0,0.0,0.4
8.0,6.0,3.0,5.0,3.0,3.0,323.0,0,0,1.0,55,24.0,0.0,0.911
5.0,0.0,0.0,0.0,0.0,0.0,68.0,1,1,0.0,146,4.0,0.0,0.073
4.0,6.0,4.0,3.0,3.0,1.0,0.0,0,0,0.0,56,0.0,0.0,0.5
4.0,0.0,0.0,0.0,0.0,0.0,73.0,0,0,1.0,35,4.0,0.0,0.1
8.0,0.0,0.0,0.0,0.0,0.0,5717.0,0,1,0.0,63,19.0,,0.971
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,63,3.0,,0.136
4.0,0.0,0.0,0.0,0.0,0.0,1500.0,0,1,18.0,53,16.0,,1.0
8.0,0.0,0.0,0.0,0.0,0.0,55.0,0,0,0.0,50,4.0,,0.103
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,42,0.0,,0.642
2.0,0.0,0.0,0.0,0.0,0.0,2207.0,1,1,0.0,363,2.0,,0.432
8.0,2.0,6.0,2.0,5.0,2.0,0.0,0,0,6.0,42,0.0,0.0,0.221
9.0,0.0,0.0,0.0,0.0,0.0,968.0,0,1,3.0,48,0.0,,0.4
4.0,1.0,2.0,2.0,1.0,3.0,0.0,0,0,2.0,63,0.0,0.0,0.03
2.0,8.0,3.0,4.0,8.0,2.0,170.0,0,1,7.0,55,9.0,0.083,0.988
8.0,0.0,0.0,0.0,0.0,0.0,1792.0,0,1,0.0,63,9.0,,0.95
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11.0,63,1.0,,0.107
4.0,6.0,4.0,3.0,2.0,1.0,0.0,0,0,4.0,49,0.0,0.0,0.038
3.0,8.0,4.0,3.0,2.0,1.0,82.0,0,0,7.0,62,3.0,0.0,0.962
2.0,6.0,5.0,2.0,7.0,1.0,0.0,0,0,3.0,67,0.0,0.0,0.818
2.0,6.0,6.0,2.0,2.0,0.0,0.0,0,0,0.0,98,0.0,,0.025
5.0,0.0,0.0,0.0,0.0,0.0,925.0,1,1,0.0,91,0.0,0.0,0.076
8.0,6.0,3.0,3.0,2.0,3.0,398.0,0,0,3.0,55,33.0,0.0,1.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,66,1.0,,0.871
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,81,0.0,,0.27
9.0,0.0,0.0,0.0,0.0,0.0,160.0,0,1,0.0,48,7.0,,0.353
2.0,0.0,0.0,0.0,0.0,0.0,62.0,0,1,3.0,35,4.0,,0.247
8.0,0.0,0.0,0.0,0.0,0.0,11.0,0,0,1.0,70,1.0,,0.98
4.0,6.0,0.0,1.0,3.0,2.0,0.0,0,0,0.0,70,0.0,0.0,0.05
8.0,6.0,4.0,3.0,7.0,2.0,0.0,0,0,4.0,71,0.0,0.0,0.1
7.0,0.0,0.0,0.0,0.0,0.0,2984.0,1,1,26.0,41,9.0,,0.292
7.0,6.0,3.0,3.0,3.0,1.0,201.0,0,0,0.0,50,8.0,0.0,1.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,81,0.0,,0.36
2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,363,1.0,,0.023
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,133,0.0,,0.151
4.0,6.0,0.0,4.0,8.0,1.0,0.0,0,0,0.0,35,0.0,0.0,0.05
5.0,0.0,0.0,0.0,0.0,0.0,51.0,1,1,0.0,146,1.0,0.0,0.035
2.0,0.0,0.0,0.0,0.0,0.0,200.0,0,1,6.0,55,9.0,0.0,0.943
8.0,3.0,0.0,2.0,1.0,1.0,199.0,0,0,0.0,97,3.0,0.0,0.922
8.0,0.0,0.0,0.0,0.0,0.0,276.0,0,0,0.0,63,13.0,,0.971
8.0,6.0,1.0,3.0,6.0,2.0,0.0,0,0,8.0,70,0.0,0.0,1.0
8.0,0.0,0.0,0.0,0.0,0.0,980.0,0,1,1.0,63,16.0,,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,42,0.0,0.0,0.06
8.0,0.0,0.0,0.0,0.0,0.0,848.0,0,1,2.0,63,37.0,,0.986
8.0,6.0,4.0,3.0,7.0,2.0,0.0,0,0,7.0,70,0.0,0.0,0.098
2.0,6.0,4.0,4.0,4.0,2.0,0.0,0,0,2.0,165,0.0,0.0,1.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,63,7.0,,0.243
4.0,6.0,6.0,3.0,8.0,2.0,0.0,0,0,0.0,41,0.0,0.0,0.307
5.0,0.0,0.0,0.0,0.0,0.0,845.0,0,1,2.0,47,2.0,,0.571
5.0,6.0,1.0,3.0,2.0,1.0,0.0,0,0,0.0,20,0.0,0.0,0.875
8.0,0.0,0.0,0.0,0.0,0.0,97.0,0,0,0.0,50,4.0,,0.205
1.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0,0.0,42,1.0,0.0,0.095
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,66,10.0,,0.816
5.0,0.0,0.0,0.0,0.0,0.0,2956.0,1,1,0.0,91,0.0,,0.188
5.0,0.0,0.0,0.0,0.0,0.0,36.0,1,1,0.0,146,1.0,0.0,0.03
8.0,6.0,3.0,3.0,2.0,2.0,176.0,0,0,0.0,55,9.0,0.0,1.0
5.0,0.0,0.0,0.0,0.0,0.0,10815.0,1,1,9.0,47,3.0,,0.5
4.0,9.0,4.0,4.0,3.0,1.0,0.0,0,0,0.0,56,0.0,0.0,0.15
2.0,0.0,0.0,0.0,0.0,0.0,56.0,0,0,0.0,49,3.0,,0.146
8.0,6.0,2.0,3.0,8.0,2.0,65.0,0,0,0.0,55,2.0,0.0,0.089
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,109,7.0,,0.814
4.0,6.0,5.0,4.0,5.0,1.0,0.0,0,0,1.0,46,0.0,0.0,1.0
8.0,0.0,0.0,0.0,0.0,0.0,2980.0,0,1,6.0,61,18.0,,0.78
5.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,122,8.0,,0.244
8.0,0.0,0.0,0.0,0.0,0.0,7858.0,0,1,28.0,63,51.0,,1.0
7.0,3.0,4.0,5.0,8.0,1.0,0.0,0,0,1.0,56,0.0,0.0,0.046
4.0,0.0,0.0,0.0,0.0,0.0,575.0,0,1,0.0,42,5.0,,0.167
2.0,3.0,1.0,2.0,8.0,1.0,0.0,0,0,1.0,54,0.0,0.0,0.019
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,41,3.0,,0.65
